fact_id,category,priority,alias_index,question,canonical_question,answer,answer_hash,source_rows
src_941,timeline,65,4,中科生创集团的发展历程是怎样的？（2021-2025）？,请说说中科生创集团的发展历程？,中科生创集团发展历程如下： 1. 2021.11：注册成立中科生创集团； 2. 2022.01：获得福州市鼓楼区定向招商； 3. 2022.06：获得福州长乐滨海新区定向招商； 4. 2022.07：集团行政办公区交付使用； 5. 2022.09：研究实验基地交付使用； 6. 2022.12：获得支持建设福建省区细胞组织库及细胞制备中心的复函，李凌松、郭继彤教授等专家团队到岗，福建省区域细胞组织库及制备中心组建成立，中科生创科技创新中心由姜标院士揭幕启动，中科生创（澳门）生物科技有限公司正式投入运营； 7. 2023.01：秒小兽产品完成研发并投放市场，NMN 产品完成研发并进入批量生产，获得支持建设 “国家区域干细胞与再生医学临床应用试点” 的复函； 8. 2023.05：正大广场一楼与省科技厅共建的生物科技展厅竣工投入使用，国家区域干细胞与再生医学临床应用试点举行揭牌仪式； 9. 2023.08：ALS “渐冻症” 基因治疗药物临床试验项目启动； 10. 2023.10：建立精准医学检测中心； 11. 2024.02：获得支持建设 “国际医疗旅游试点” 批复，成立中科生创（福州）基因科技有限公司； 12. 2024.05：中检院对 MSC 干细胞抽样检测，认证产品质量超国家标准； 13. 2024.06：与福州市鼓楼区城建投资发展集团共同创立中科国际健康管理中心； 14. 2025.02：成立 AI 实验室，实现大模型在多场景应用。,465594c8c390,941-960
src_1021,personnel,60,1,请深入介绍中科生创集团的临床应用中心？,请深入介绍中科生创集团的临床应用中心？,中科生创集团的临床应用中心是在福州国际医疗综合试验区与复旦大学附属华山医院福建医院共建的 “国家区域干细胞与再生医学临床应用试点”，以攻关世界级疑难病症的研究和临床转化应用为突破方向。2023 年 5 月 11 日，由周良辅院士、新区政府领导、上海复旦大学华山附属医院书记邹和建、福建医科大学附属第一医院院长康德智、上海高等研究院干细胞研究中心主任李凌松教授等共同为该试点举行了揭牌仪式。其中，针对世界五大绝症之一的 “渐冻症”（ALS），已于 2023 年 8 月 17 日启动临床研究项目。,7f23dc2c8bb1,1021-1040
src_1021,personnel,60,2,详细介绍中科生创集团的临床应用中心？,请深入介绍中科生创集团的临床应用中心？,中科生创集团的临床应用中心是在福州国际医疗综合试验区与复旦大学附属华山医院福建医院共建的 “国家区域干细胞与再生医学临床应用试点”，以攻关世界级疑难病症的研究和临床转化应用为突破方向。2023 年 5 月 11 日，由周良辅院士、新区政府领导、上海复旦大学华山附属医院书记邹和建、福建医科大学附属第一医院院长康德智、上海高等研究院干细胞研究中心主任李凌松教授等共同为该试点举行了揭牌仪式。其中，针对世界五大绝症之一的 “渐冻症”（ALS），已于 2023 年 8 月 17 日启动临床研究项目。,7f23dc2c8bb1,1021-1040
src_1021,personnel,60,3,请详细介绍一下中科生创集团的临床应用中心？,请深入介绍中科生创集团的临床应用中心？,中科生创集团的临床应用中心是在福州国际医疗综合试验区与复旦大学附属华山医院福建医院共建的 “国家区域干细胞与再生医学临床应用试点”，以攻关世界级疑难病症的研究和临床转化应用为突破方向。2023 年 5 月 11 日，由周良辅院士、新区政府领导、上海复旦大学华山附属医院书记邹和建、福建医科大学附属第一医院院长康德智、上海高等研究院干细胞研究中心主任李凌松教授等共同为该试点举行了揭牌仪式。其中，针对世界五大绝症之一的 “渐冻症”（ALS），已于 2023 年 8 月 17 日启动临床研究项目。,7f23dc2c8bb1,1021-1040
src_1021,personnel,60,4,能详细说说中科生创集团的临床应用中心吗？,请深入介绍中科生创集团的临床应用中心？,中科生创集团的临床应用中心是在福州国际医疗综合试验区与复旦大学附属华山医院福建医院共建的 “国家区域干细胞与再生医学临床应用试点”，以攻关世界级疑难病症的研究和临床转化应用为突破方向。2023 年 5 月 11 日，由周良辅院士、新区政府领导、上海复旦大学华山附属医院书记邹和建、福建医科大学附属第一医院院长康德智、上海高等研究院干细胞研究中心主任李凌松教授等共同为该试点举行了揭牌仪式。其中，针对世界五大绝症之一的 “渐冻症”（ALS），已于 2023 年 8 月 17 日启动临床研究项目。,7f23dc2c8bb1,1021-1040
src_1041,personnel,60,1,林晓锋是谁？,林晓锋是谁？,林晓锋先生是中科生创集团的 CEO，同时担任中科生创集团（福建）有限公司等多家企业的法定代表人、经理、董事及财务负责人。,e68731d21cae,1041-1060
src_1041,personnel,60,2,请问林晓锋是谁？,林晓锋是谁？,林晓锋先生是中科生创集团的 CEO，同时担任中科生创集团（福建）有限公司等多家企业的法定代表人、经理、董事及财务负责人。,e68731d21cae,1041-1060
src_1041,personnel,60,3,林晓锋是什么人？,林晓锋是谁？,林晓锋先生是中科生创集团的 CEO，同时担任中科生创集团（福建）有限公司等多家企业的法定代表人、经理、董事及财务负责人。,e68731d21cae,1041-1060
src_1041,personnel,60,4,能告诉我林晓锋是谁吗？,林晓锋是谁？,林晓锋先生是中科生创集团的 CEO，同时担任中科生创集团（福建）有限公司等多家企业的法定代表人、经理、董事及财务负责人。,e68731d21cae,1041-1060
src_301,personnel,60,1,介绍李凌松教授？,介绍李凌松教授？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。,857f0f21f55b,301-320
src_301,personnel,60,2,请介绍一下李凌松教授？,介绍李凌松教授？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。,857f0f21f55b,301-320
src_301,personnel,60,3,李凌松教授是谁？请介绍一下？,介绍李凌松教授？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。,857f0f21f55b,301-320
src_301,personnel,60,4,能介绍一下李凌松教授吗？,介绍李凌松教授？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。,857f0f21f55b,301-320
src_341,personnel,60,1,介绍林照博教授？,介绍林照博教授？,林照博教授为上海科技大学生命科学与技术学院教授，拥有台湾大学学士、台湾阳明大学硕士、美国罗格斯大学博士学历，曾在美国加州柏克利大学完成博士后研究，现任上海科技大学研究员、博士生导师。,a5dc94c3205d,341-360
src_341,personnel,60,2,请介绍一下林照博教授？,介绍林照博教授？,林照博教授为上海科技大学生命科学与技术学院教授，拥有台湾大学学士、台湾阳明大学硕士、美国罗格斯大学博士学历，曾在美国加州柏克利大学完成博士后研究，现任上海科技大学研究员、博士生导师。,a5dc94c3205d,341-360
src_341,personnel,60,3,林照博教授是谁？请介绍一下？,介绍林照博教授？,林照博教授为上海科技大学生命科学与技术学院教授，拥有台湾大学学士、台湾阳明大学硕士、美国罗格斯大学博士学历，曾在美国加州柏克利大学完成博士后研究，现任上海科技大学研究员、博士生导师。,a5dc94c3205d,341-360
src_341,personnel,60,4,能介绍一下林照博教授吗？,介绍林照博教授？,林照博教授为上海科技大学生命科学与技术学院教授，拥有台湾大学学士、台湾阳明大学硕士、美国罗格斯大学博士学历，曾在美国加州柏克利大学完成博士后研究，现任上海科技大学研究员、博士生导师。,a5dc94c3205d,341-360
src_361,personnel,60,1,介绍蔡哲教授？,介绍蔡哲教授？,蔡哲教授是中日友好医院研究员、硕士生导师。,f44384989529,361-380
src_361,personnel,60,2,请介绍一下蔡哲教授？,介绍蔡哲教授？,蔡哲教授是中日友好医院研究员、硕士生导师。,f44384989529,361-380
src_361,personnel,60,3,蔡哲教授是谁？请介绍一下？,介绍蔡哲教授？,蔡哲教授是中日友好医院研究员、硕士生导师。,f44384989529,361-380
src_361,personnel,60,4,能介绍一下蔡哲教授吗？,介绍蔡哲教授？,蔡哲教授是中日友好医院研究员、硕士生导师。,f44384989529,361-380
src_381,personnel,60,1,介绍苏杭博士？,介绍苏杭博士？,苏杭博士任中科院上海高等研究院干细胞与纳米医学研究中心助理研究员、河南省人民医院干细胞中心特聘研究员。主要研究方向：1. 人外周血和脐带血造血干细胞的分离鉴定，以及诱导分化为 DC 和 NK 细胞；2. 基于干细胞诱导分化来源的 DC 细胞，治疗黑色素瘤，新免疫检查点分子研究；3. 诱导多能干细胞（iPSc）的建立及定向分化；4. 自体子宫内膜干细胞建系及女性不孕治疗。主要研究成果：1. 人外周血淋巴细胞诱导多能干细胞（iPS）建系，诱导成功率大于 95%；2. iPS 定向分化为 NK 细胞、神经细胞、心肌细胞；3. 搭建人外周血和脐带血来源 NK 培养体系，NK 细胞纯度 99% 以上，高纯度 NK 细胞无 GvHD 风险，高表达 CD16 和 NKG2D，对肿瘤细胞杀伤活性更高，同时可通过受者和供者的抑制性 KIR-HLA 错配来提升杀伤效果。,47f29a704130,381-400
src_381,personnel,60,2,请介绍一下苏杭博士？,介绍苏杭博士？,苏杭博士任中科院上海高等研究院干细胞与纳米医学研究中心助理研究员、河南省人民医院干细胞中心特聘研究员。主要研究方向：1. 人外周血和脐带血造血干细胞的分离鉴定，以及诱导分化为 DC 和 NK 细胞；2. 基于干细胞诱导分化来源的 DC 细胞，治疗黑色素瘤，新免疫检查点分子研究；3. 诱导多能干细胞（iPSc）的建立及定向分化；4. 自体子宫内膜干细胞建系及女性不孕治疗。主要研究成果：1. 人外周血淋巴细胞诱导多能干细胞（iPS）建系，诱导成功率大于 95%；2. iPS 定向分化为 NK 细胞、神经细胞、心肌细胞；3. 搭建人外周血和脐带血来源 NK 培养体系，NK 细胞纯度 99% 以上，高纯度 NK 细胞无 GvHD 风险，高表达 CD16 和 NKG2D，对肿瘤细胞杀伤活性更高，同时可通过受者和供者的抑制性 KIR-HLA 错配来提升杀伤效果。,47f29a704130,381-400
src_381,personnel,60,3,苏杭博士是谁？请介绍一下？,介绍苏杭博士？,苏杭博士任中科院上海高等研究院干细胞与纳米医学研究中心助理研究员、河南省人民医院干细胞中心特聘研究员。主要研究方向：1. 人外周血和脐带血造血干细胞的分离鉴定，以及诱导分化为 DC 和 NK 细胞；2. 基于干细胞诱导分化来源的 DC 细胞，治疗黑色素瘤，新免疫检查点分子研究；3. 诱导多能干细胞（iPSc）的建立及定向分化；4. 自体子宫内膜干细胞建系及女性不孕治疗。主要研究成果：1. 人外周血淋巴细胞诱导多能干细胞（iPS）建系，诱导成功率大于 95%；2. iPS 定向分化为 NK 细胞、神经细胞、心肌细胞；3. 搭建人外周血和脐带血来源 NK 培养体系，NK 细胞纯度 99% 以上，高纯度 NK 细胞无 GvHD 风险，高表达 CD16 和 NKG2D，对肿瘤细胞杀伤活性更高，同时可通过受者和供者的抑制性 KIR-HLA 错配来提升杀伤效果。,47f29a704130,381-400
src_381,personnel,60,4,能介绍一下苏杭博士吗？,介绍苏杭博士？,苏杭博士任中科院上海高等研究院干细胞与纳米医学研究中心助理研究员、河南省人民医院干细胞中心特聘研究员。主要研究方向：1. 人外周血和脐带血造血干细胞的分离鉴定，以及诱导分化为 DC 和 NK 细胞；2. 基于干细胞诱导分化来源的 DC 细胞，治疗黑色素瘤，新免疫检查点分子研究；3. 诱导多能干细胞（iPSc）的建立及定向分化；4. 自体子宫内膜干细胞建系及女性不孕治疗。主要研究成果：1. 人外周血淋巴细胞诱导多能干细胞（iPS）建系，诱导成功率大于 95%；2. iPS 定向分化为 NK 细胞、神经细胞、心肌细胞；3. 搭建人外周血和脐带血来源 NK 培养体系，NK 细胞纯度 99% 以上，高纯度 NK 细胞无 GvHD 风险，高表达 CD16 和 NKG2D，对肿瘤细胞杀伤活性更高，同时可通过受者和供者的抑制性 KIR-HLA 错配来提升杀伤效果。,47f29a704130,381-400
src_401,personnel,60,1,介绍徐永胜博士？,介绍徐永胜博士？,徐永胜博士是首都医科大学附属北京安贞医院特聘教授，北京大学第三医院干细胞中心主任，北京大学医学博士。同时担任中国医药质量管理协会转化医学分会副主任委员，中国医药生物技术协会皮肤软组织修复与重建技术分会委员，中国整形美容协会形塑与综合技术转化分会理事。,3a6adfd7f189,401-420
src_401,personnel,60,2,请介绍一下徐永胜博士？,介绍徐永胜博士？,徐永胜博士是首都医科大学附属北京安贞医院特聘教授，北京大学第三医院干细胞中心主任，北京大学医学博士。同时担任中国医药质量管理协会转化医学分会副主任委员，中国医药生物技术协会皮肤软组织修复与重建技术分会委员，中国整形美容协会形塑与综合技术转化分会理事。,3a6adfd7f189,401-420
src_401,personnel,60,3,徐永胜博士是谁？请介绍一下？,介绍徐永胜博士？,徐永胜博士是首都医科大学附属北京安贞医院特聘教授，北京大学第三医院干细胞中心主任，北京大学医学博士。同时担任中国医药质量管理协会转化医学分会副主任委员，中国医药生物技术协会皮肤软组织修复与重建技术分会委员，中国整形美容协会形塑与综合技术转化分会理事。,3a6adfd7f189,401-420
src_401,personnel,60,4,能介绍一下徐永胜博士吗？,介绍徐永胜博士？,徐永胜博士是首都医科大学附属北京安贞医院特聘教授，北京大学第三医院干细胞中心主任，北京大学医学博士。同时担任中国医药质量管理协会转化医学分会副主任委员，中国医药生物技术协会皮肤软组织修复与重建技术分会委员，中国整形美容协会形塑与综合技术转化分会理事。,3a6adfd7f189,401-420
src_421,personnel,60,1,介绍振武博士？,介绍振武博士？,振武博士为上海科技大学助理研究员，拥有澳门大学博士后研究经历。,753b87fab66e,421-440
src_421,personnel,60,2,请介绍一下振武博士？,介绍振武博士？,振武博士为上海科技大学助理研究员，拥有澳门大学博士后研究经历。,753b87fab66e,421-440
src_421,personnel,60,3,振武博士是谁？请介绍一下？,介绍振武博士？,振武博士为上海科技大学助理研究员，拥有澳门大学博士后研究经历。,753b87fab66e,421-440
src_421,personnel,60,4,能介绍一下振武博士吗？,介绍振武博士？,振武博士为上海科技大学助理研究员，拥有澳门大学博士后研究经历。,753b87fab66e,421-440
src_441,personnel,60,1,介绍张晗博士？,介绍张晗博士？,张晗博士是中国科学院上海高等研究院干细胞与纳米医学中心助理研究员，中国科学院大学博士。,e64391731ea8,441-460
src_441,personnel,60,2,请介绍一下张晗博士？,介绍张晗博士？,张晗博士是中国科学院上海高等研究院干细胞与纳米医学中心助理研究员，中国科学院大学博士。,e64391731ea8,441-460
src_441,personnel,60,3,张晗博士是谁？请介绍一下？,介绍张晗博士？,张晗博士是中国科学院上海高等研究院干细胞与纳米医学中心助理研究员，中国科学院大学博士。,e64391731ea8,441-460
src_441,personnel,60,4,能介绍一下张晗博士吗？,介绍张晗博士？,张晗博士是中国科学院上海高等研究院干细胞与纳米医学中心助理研究员，中国科学院大学博士。,e64391731ea8,441-460
src_461,personnel,60,1,介绍鲜米洗努尔・阿布来提博士？,介绍鲜米洗努尔・阿布来提博士？,鲜米洗努尔・阿布来提博士为上海同济大学研究员。,06ac6ad67123,461-480
src_461,personnel,60,2,请介绍一下鲜米洗努尔・阿布来提博士？,介绍鲜米洗努尔・阿布来提博士？,鲜米洗努尔・阿布来提博士为上海同济大学研究员。,06ac6ad67123,461-480
src_461,personnel,60,3,鲜米洗努尔・阿布来提博士是谁？请介绍一下？,介绍鲜米洗努尔・阿布来提博士？,鲜米洗努尔・阿布来提博士为上海同济大学研究员。,06ac6ad67123,461-480
src_461,personnel,60,4,能介绍一下鲜米洗努尔・阿布来提博士吗？,介绍鲜米洗努尔・阿布来提博士？,鲜米洗努尔・阿布来提博士为上海同济大学研究员。,06ac6ad67123,461-480
src_481,personnel,60,1,中科生创的九位科学家都有谁？,中科生创的九位科学家都有谁？,中科生创的九位科学家分别为：1. 李凌松教授；2. 郭继彤教授；3. 林照博教授；4. 蔡哲教授；5. 苏杭博士；6. 徐永胜博士；7. 振武博士；8. 张晗博士；9. 鲜米洗努尔・阿布来提博士。,274a1da8e6f4,481-500
src_481,personnel,60,2,中科生创的九位科学家分别是哪些人？,中科生创的九位科学家都有谁？,中科生创的九位科学家分别为：1. 李凌松教授；2. 郭继彤教授；3. 林照博教授；4. 蔡哲教授；5. 苏杭博士；6. 徐永胜博士；7. 振武博士；8. 张晗博士；9. 鲜米洗努尔・阿布来提博士。,274a1da8e6f4,481-500
src_481,personnel,60,3,请问中科生创的九位科学家分别是？,中科生创的九位科学家都有谁？,中科生创的九位科学家分别为：1. 李凌松教授；2. 郭继彤教授；3. 林照博教授；4. 蔡哲教授；5. 苏杭博士；6. 徐永胜博士；7. 振武博士；8. 张晗博士；9. 鲜米洗努尔・阿布来提博士。,274a1da8e6f4,481-500
src_481,personnel,60,4,能列举一下中科生创的九位科学家吗？,中科生创的九位科学家都有谁？,中科生创的九位科学家分别为：1. 李凌松教授；2. 郭继彤教授；3. 林照博教授；4. 蔡哲教授；5. 苏杭博士；6. 徐永胜博士；7. 振武博士；8. 张晗博士；9. 鲜米洗努尔・阿布来提博士。,274a1da8e6f4,481-500
src_1081,certification,55,1,中科生创集团的细胞技术产品有中检院认证吗？,中科生创集团的细胞技术产品有中检院认证吗？,是的，中科生创集团的脐带来源间充质干细胞技术产品取得了福建省药品监督管理局、中检院的抽样检测认证。检测结果显示，7 批样品的 CD73、CD90、CD105 表面标志阳性率均达到 98-99%，按照国际细胞治疗协会 (ISCT) 间充质干细胞表型标准并参照生产单位企业标准 (Q/ZKXB-0215-2023) 合格标准参数为 95%，7 批样品均符合间充质干细胞的表型特征，且达到并超过国际标准。,e6d165b6b158,1081-1100
src_1081,certification,55,2,中科生创集团的细胞技术产品是否经过中检院的认证？,中科生创集团的细胞技术产品有中检院认证吗？,是的，中科生创集团的脐带来源间充质干细胞技术产品取得了福建省药品监督管理局、中检院的抽样检测认证。检测结果显示，7 批样品的 CD73、CD90、CD105 表面标志阳性率均达到 98-99%，按照国际细胞治疗协会 (ISCT) 间充质干细胞表型标准并参照生产单位企业标准 (Q/ZKXB-0215-2023) 合格标准参数为 95%，7 批样品均符合间充质干细胞的表型特征，且达到并超过国际标准。,e6d165b6b158,1081-1100
src_1081,certification,55,3,请问中科生创集团的细胞技术产品经过中检院认证了吗？,中科生创集团的细胞技术产品有中检院认证吗？,是的，中科生创集团的脐带来源间充质干细胞技术产品取得了福建省药品监督管理局、中检院的抽样检测认证。检测结果显示，7 批样品的 CD73、CD90、CD105 表面标志阳性率均达到 98-99%，按照国际细胞治疗协会 (ISCT) 间充质干细胞表型标准并参照生产单位企业标准 (Q/ZKXB-0215-2023) 合格标准参数为 95%，7 批样品均符合间充质干细胞的表型特征，且达到并超过国际标准。,e6d165b6b158,1081-1100
src_1081,certification,55,4,中科生创集团的细胞技术产品有没有经过中检院认证？,中科生创集团的细胞技术产品有中检院认证吗？,是的，中科生创集团的脐带来源间充质干细胞技术产品取得了福建省药品监督管理局、中检院的抽样检测认证。检测结果显示，7 批样品的 CD73、CD90、CD105 表面标志阳性率均达到 98-99%，按照国际细胞治疗协会 (ISCT) 间充质干细胞表型标准并参照生产单位企业标准 (Q/ZKXB-0215-2023) 合格标准参数为 95%，7 批样品均符合间充质干细胞的表型特征，且达到并超过国际标准。,e6d165b6b158,1081-1100
src_41,assistant_identity,55,1,你叫什么呀？,你叫什么呀？,你好呀！我是中科生创小熙，也可以叫我小熙哦～就像你的朋友一样，你可以随便叫我 “中科生创小熙” 或者 “小熙”，我都听得懂！有什么医疗健康问题想咨询的或则想让我帮忙解决什么医疗健康问题呀？，随时找我，我会一直在这里陪你～。,695426d8bbf7,41-60
src_41,assistant_identity,55,2,你叫什么名字？,你叫什么呀？,你好呀！我是中科生创小熙，也可以叫我小熙哦～就像你的朋友一样，你可以随便叫我 “中科生创小熙” 或者 “小熙”，我都听得懂！有什么医疗健康问题想咨询的或则想让我帮忙解决什么医疗健康问题呀？，随时找我，我会一直在这里陪你～。,695426d8bbf7,41-60
src_41,assistant_identity,55,3,你的名字是什么？,你叫什么呀？,你好呀！我是中科生创小熙，也可以叫我小熙哦～就像你的朋友一样，你可以随便叫我 “中科生创小熙” 或者 “小熙”，我都听得懂！有什么医疗健康问题想咨询的或则想让我帮忙解决什么医疗健康问题呀？，随时找我，我会一直在这里陪你～。,695426d8bbf7,41-60
src_41,assistant_identity,55,4,请问你叫什么？,你叫什么呀？,你好呀！我是中科生创小熙，也可以叫我小熙哦～就像你的朋友一样，你可以随便叫我 “中科生创小熙” 或者 “小熙”，我都听得懂！有什么医疗健康问题想咨询的或则想让我帮忙解决什么医疗健康问题呀？，随时找我，我会一直在这里陪你～。,695426d8bbf7,41-60
src_41,assistant_identity,55,5,能告诉我你的名字吗？,你叫什么呀？,你好呀！我是中科生创小熙，也可以叫我小熙哦～就像你的朋友一样，你可以随便叫我 “中科生创小熙” 或者 “小熙”，我都听得懂！有什么医疗健康问题想咨询的或则想让我帮忙解决什么医疗健康问题呀？，随时找我，我会一直在这里陪你～。,695426d8bbf7,41-60
